"Isolate","Stx_type","virulencefinder_stx_complete","contig_stx_blast_assembly","fragmentation_status","Tool","complete_genomes","stx_value","stx_profile"
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",10,0,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",10,0,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",50,1,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",50,1,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",90,1,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",90,1,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","PPanGGOLiN",100,1,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","PPanGGOLiN",100,1,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",0,0,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",0,0,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",10,0,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",10,0,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",50,1,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",50,2,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",90,1,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",90,2,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Panaroo",100,1,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Panaroo",100,2,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Roary",0,0,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Roary",0,0,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Roary",10,0,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Roary",10,0,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Roary",50,2,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Roary",50,1,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Roary",90,2,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Roary",90,1,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","Roary",100,2,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","Roary",100,1,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",0,0,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",0,0,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",10,0,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",10,0,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",50,3,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",50,2,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",90,3,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",90,2,"stx2a; stx2c"
"SRR6373397","stx_A",2,6,"Fragmented stx","ggCaller",100,3,"stx2a; stx2c"
"SRR6373397","stx_B",2,4,"Fragmented stx","ggCaller",100,2,"stx2a; stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","BAKTA",0,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","BAKTA",0,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","BAKTA",100,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","BAKTA",100,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",0,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",0,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",10,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",10,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",50,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",50,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",90,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",90,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","PPanGGOLiN",100,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","PPanGGOLiN",100,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",0,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",0,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",10,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",10,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",50,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",50,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",90,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",90,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Panaroo",100,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Panaroo",100,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Roary",0,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Roary",0,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Roary",10,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Roary",10,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Roary",50,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Roary",50,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Roary",90,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Roary",90,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","Roary",100,1,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","Roary",100,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","ggCaller",0,2,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","ggCaller",0,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","ggCaller",10,2,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","ggCaller",10,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","ggCaller",50,3,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","ggCaller",50,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","ggCaller",90,3,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","ggCaller",90,1,"stx2c"
"SRR6929601","stx_A",1,1,"Complete stx","ggCaller",100,3,"stx2c"
"SRR6929601","stx_B",1,1,"Complete stx","ggCaller",100,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","BAKTA",0,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","BAKTA",0,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","BAKTA",100,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","BAKTA",100,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","PPanGGOLiN",0,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","PPanGGOLiN",0,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","PPanGGOLiN",10,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","PPanGGOLiN",10,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","PPanGGOLiN",50,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","PPanGGOLiN",50,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","PPanGGOLiN",90,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","PPanGGOLiN",90,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","PPanGGOLiN",100,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","PPanGGOLiN",100,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Panaroo",0,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Panaroo",0,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Panaroo",10,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Panaroo",10,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Panaroo",50,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Panaroo",50,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Panaroo",90,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Panaroo",90,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Panaroo",100,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Panaroo",100,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Roary",0,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Roary",0,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Roary",10,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Roary",10,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Roary",50,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Roary",50,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Roary",90,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Roary",90,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","Roary",100,1,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","Roary",100,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","ggCaller",0,2,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","ggCaller",0,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","ggCaller",10,2,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","ggCaller",10,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","ggCaller",50,3,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","ggCaller",50,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","ggCaller",90,3,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","ggCaller",90,1,"stx2c"
"SRR6929602","stx_A",1,1,"Complete stx","ggCaller",100,3,"stx2c"
"SRR6929602","stx_B",1,1,"Complete stx","ggCaller",100,1,"stx2c"
"SRR6929603","stx_A",1,1,"Complete stx","BAKTA",0,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","BAKTA",0,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","BAKTA",100,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","BAKTA",100,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","PPanGGOLiN",0,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","PPanGGOLiN",0,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","PPanGGOLiN",10,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","PPanGGOLiN",10,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","PPanGGOLiN",50,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","PPanGGOLiN",50,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","PPanGGOLiN",90,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","PPanGGOLiN",90,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","PPanGGOLiN",100,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","PPanGGOLiN",100,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Panaroo",0,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Panaroo",0,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Panaroo",10,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Panaroo",10,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Panaroo",50,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Panaroo",50,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Panaroo",90,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Panaroo",90,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Panaroo",100,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Panaroo",100,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Roary",0,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Roary",0,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Roary",10,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Roary",10,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Roary",50,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Roary",50,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Roary",90,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Roary",90,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","Roary",100,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","Roary",100,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","ggCaller",0,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","ggCaller",0,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","ggCaller",10,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","ggCaller",10,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","ggCaller",50,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","ggCaller",50,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","ggCaller",90,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","ggCaller",90,1,"stx1a"
"SRR6929603","stx_A",1,1,"Complete stx","ggCaller",100,1,"stx1a"
"SRR6929603","stx_B",1,1,"Complete stx","ggCaller",100,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","BAKTA",0,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","BAKTA",0,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","BAKTA",100,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","BAKTA",100,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","PPanGGOLiN",0,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","PPanGGOLiN",0,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","PPanGGOLiN",10,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","PPanGGOLiN",10,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","PPanGGOLiN",50,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","PPanGGOLiN",50,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","PPanGGOLiN",90,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","PPanGGOLiN",90,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","PPanGGOLiN",100,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","PPanGGOLiN",100,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Panaroo",0,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Panaroo",0,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Panaroo",10,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Panaroo",10,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Panaroo",50,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Panaroo",50,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Panaroo",90,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Panaroo",90,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Panaroo",100,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Panaroo",100,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Roary",0,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Roary",0,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Roary",10,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Roary",10,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Roary",50,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Roary",50,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Roary",90,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Roary",90,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","Roary",100,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","Roary",100,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","ggCaller",0,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","ggCaller",0,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","ggCaller",10,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","ggCaller",10,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","ggCaller",50,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","ggCaller",50,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","ggCaller",90,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","ggCaller",90,1,"stx1a"
"SRR6929604","stx_A",1,1,"Complete stx","ggCaller",100,1,"stx1a"
"SRR6929604","stx_B",1,1,"Complete stx","ggCaller",100,1,"stx1a"
"SRR6929605","stx_A",2,2,"Complete stx","BAKTA",0,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","BAKTA",0,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","BAKTA",100,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","BAKTA",100,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","PPanGGOLiN",0,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","PPanGGOLiN",0,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","PPanGGOLiN",10,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","PPanGGOLiN",10,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","PPanGGOLiN",50,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","PPanGGOLiN",50,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","PPanGGOLiN",90,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","PPanGGOLiN",90,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","PPanGGOLiN",100,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","PPanGGOLiN",100,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Panaroo",0,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Panaroo",0,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Panaroo",10,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Panaroo",10,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Panaroo",50,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Panaroo",50,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Panaroo",90,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Panaroo",90,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Panaroo",100,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Panaroo",100,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Roary",0,1,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Roary",0,1,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Roary",10,1,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Roary",10,1,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Roary",50,1,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Roary",50,1,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Roary",90,1,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Roary",90,1,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","Roary",100,1,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","Roary",100,1,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","ggCaller",0,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","ggCaller",0,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","ggCaller",10,2,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","ggCaller",10,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","ggCaller",50,4,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","ggCaller",50,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","ggCaller",90,4,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","ggCaller",90,2,"stx1a; stx2a"
"SRR6929605","stx_A",2,2,"Complete stx","ggCaller",100,4,"stx1a; stx2a"
"SRR6929605","stx_B",2,2,"Complete stx","ggCaller",100,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","BAKTA",0,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","BAKTA",0,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","BAKTA",100,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","BAKTA",100,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","PPanGGOLiN",0,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","PPanGGOLiN",0,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","PPanGGOLiN",10,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","PPanGGOLiN",10,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","PPanGGOLiN",50,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","PPanGGOLiN",50,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","PPanGGOLiN",90,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","PPanGGOLiN",90,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","PPanGGOLiN",100,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","PPanGGOLiN",100,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Panaroo",0,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Panaroo",0,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Panaroo",10,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Panaroo",10,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Panaroo",50,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Panaroo",50,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Panaroo",90,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Panaroo",90,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Panaroo",100,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Panaroo",100,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Roary",0,1,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Roary",0,1,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Roary",10,1,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Roary",10,1,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Roary",50,1,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Roary",50,1,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Roary",90,1,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Roary",90,1,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","Roary",100,1,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","Roary",100,1,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","ggCaller",0,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","ggCaller",0,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","ggCaller",10,2,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","ggCaller",10,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","ggCaller",50,4,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","ggCaller",50,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","ggCaller",90,4,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","ggCaller",90,2,"stx1a; stx2a"
"SRR6929606","stx_A",2,2,"Complete stx","ggCaller",100,4,"stx1a; stx2a"
"SRR6929606","stx_B",2,2,"Complete stx","ggCaller",100,2,"stx1a; stx2a"
"SRR6929607","stx_A",2,2,"Complete stx","BAKTA",0,2,"stx1a; stx2a"
"SRR6929607","stx_B",2,2,"Complete stx","BAKTA",0,2,"stx1a; stx2a"
"SRR6929607","stx_A",2,2,"Complete stx","BAKTA",100,2,"stx1a; stx2a"
"SRR6929607","stx_B",2,2,"Complete stx","BAKTA",100,2,"stx1a; stx2a"
"SRR6929607","stx_A",2,2,"Complete stx","PPanGGOLiN",0,2,"stx1a; stx2a"
"SRR6929607","stx_B",2,2,"Complete stx","PPanGGOLiN",0,2,"stx1a; stx2a"
"SRR6929607","stx_A",2,2,"Complete stx","PPanGGOLiN",10,2,"stx1a; stx2a"
"SRR6929607","stx_B",2,2,"Complete stx","PPanGGOLiN",10,2,"stx1a; stx2a"
"SRR6929607","stx_A",2,2,"Complete stx","PPanGGOLiN",50,2,"stx1a; stx2a"
"SRR6929607","stx_B",2,2,"Complete stx","PPanGGOLiN",50,2,"stx1a; stx2a"
"SRR6929607","stx_A",2,2,"Complete stx","PPanGGOLiN",90,2,"stx1a; stx2a"
"SRR6929607","stx_B",2,2,"Complete stx","PPanGGOLiN",90,2,"stx1a; stx2a"
"SRR6929607","stx_A",2,2,"Complete stx","PPanGGOLiN",100,2,"stx1a; stx2a"
"SRR6929607","stx_B",2,2,"Complete stx","PPanGGOLiN",100,2,"stx1a; stx2a"
